Average_trafic_rate_src_dest,Absolute_num_packets_sent,Absolute_num_packets_dropped,Average_perpacket_delay,Average_neperian_logarithm,Percentile_10_per_packet,Percentile_20_per_packet,Percentile_50_per_packet,Percentile_80_per_packet,Percentile_90_per_packet,jitter,global_packets,global_losses,global_delay
0.49714,0.492276,0,0.126519,-2.39357,0.03,0.03,0.169999,0.169999,0.220894,0.007708,71.9964,0,0.251155
0.35829,0.358595,0,0.119434,-2.46962,0.03,0.03,0.169999,0.169999,0.192138,0.007544,71.9964,0,0.251155
0.22052,0.217893,0,0.150503,-2.22472,0.03,0.03,0.169999,0.211632,0.293346,0.01178,71.9964,0,0.251155
0.454387,0.457675,0,0.192194,-1.94132,0.042,0.042,0.238,0.279279,0.355791,0.016254,71.9964,0,0.251155
0.19082,0.190193,0,0.164673,-2.11473,0.042,0.042,0.238,0.238,0.275476,0.012091,71.9964,0,0.251155
0.40661,0.408135,0,0.456906,-1.01267,0.09,0.166222,0.51,0.658637,0.779128,0.069498,71.9964,0,0.251155
0.608036,0.611307,0,0.31371,-1.43659,0.06,0.072982,0.339999,0.459053,0.556506,0.041221,71.9964,0,0.251155
0.078581,0.078886,0,0.219354,-1.82986,0.042,0.042,0.238,0.318247,0.404789,0.024907,71.9964,0,0.251155
0.210956,0.209515,0,0.353822,-1.29622,0.072,0.100432,0.408,0.522505,0.611204,0.047984,71.9964,0,0.251155
0.10974,0.108401,0,0.31894,-1.37382,0.072,0.099703,0.408,0.472589,0.546814,0.033151,71.9964,0,0.251155
0.493192,0.492002,0,0.13085,-2.39781,0.03,0.03,0.169999,0.169999,0.23387,0.010802,62.9169,0,0.233293
0.569332,0.57273,0,0.120058,-2.44978,0.03,0.03,0.169999,0.169999,0.196748,0.006967,62.9169,0,0.233293
0.154802,0.156142,0,0.132217,-2.35866,0.03,0.03,0.169999,0.180473,0.253039,0.008745,62.9169,0,0.233293
0.193618,0.191881,0,0.198376,-1.95504,0.042,0.042,0.238,0.274297,0.372424,0.022039,62.9169,0,0.233293
0.453801,0.453594,0,0.173045,-2.0815,0.042,0.042,0.238,0.238,0.302237,0.014783,62.9169,0,0.233293
0.388178,0.387026,0,0.392626,-1.17041,0.09,0.1163,0.51,0.593341,0.662082,0.050911,62.9169,0,0.233293
0.321871,0.321456,0,0.253208,-1.64907,0.06,0.06,0.339999,0.359266,0.446696,0.024764,62.9169,0,0.233293
0.477917,0.478219,0,0.198637,-1.9439,0.042,0.042,0.238,0.274856,0.369512,0.021319,62.9169,0,0.233293
0.518111,0.516412,0,0.311507,-1.41388,0.072,0.081017,0.408,0.465416,0.538717,0.033301,62.9169,0,0.233293
0.334996,0.336507,0,0.315761,-1.42104,0.072,0.072,0.408,0.457786,0.543883,0.038665,62.9169,0,0.233293
0.508659,0.507096,0,0.134719,-2.35705,0.03,0.03,0.169999,0.172777,0.254985,0.010544,90.3533,0,0.291046
0.434142,0.440593,0,0.147985,-2.29142,0.03,0.03,0.169999,0.1953,0.29573,0.014991,90.3533,0,0.291046
0.832014,0.826523,0,0.204083,-1.99239,0.03,0.03,0.169999,0.31056,0.427025,0.030993,90.3533,0,0.291046
0.686926,0.686984,0,0.197459,-1.88419,0.042,0.047759,0.238,0.292348,0.356429,0.014416,90.3533,0,0.291046
0.836788,0.833261,0,0.200962,-1.92314,0.042,0.042,0.238,0.280179,0.370853,0.020632,90.3533,0,0.291046
0.210459,0.211592,0,0.397905,-1.18236,0.072,0.127785,0.408,0.575111,0.718197,0.064282,90.3533,0,0.291046
0.284489,0.28469,0,0.285659,-1.49948,0.06,0.081286,0.339999,0.427217,0.489843,0.028665,90.3533,0,0.291046
0.256591,0.258125,0,0.252229,-1.70901,0.042,0.05198,0.238,0.373887,0.486056,0.036302,90.3533,0,0.291046
0.334625,0.331858,0,0.337473,-1.31772,0.072,0.110154,0.408,0.508408,0.568338,0.037183,90.3533,0,0.291046
0.659567,0.659539,0,0.341708,-1.29198,0.072,0.124056,0.408,0.504709,0.56652,0.036488,90.3533,0,0.291046
0.376241,0.377728,0,0.136305,-2.33008,0.03,0.03,0.169999,0.183383,0.263601,0.009701,202.334,31.6151,1.37376
0.784814,0.790864,4.9e-05,0.33621,-1.57584,0.03,0.085712,0.222232,0.524122,0.764531,0.10802,202.334,31.6151,1.37376
0.807471,0.805086,0.433629,4.21197,1.33574,2.13733,2.64572,3.87075,5.57397,6.71361,3.70359,202.334,31.6151,1.37376
1.13617,1.13704,0.609827,4.30919,1.36454,2.2709,2.74223,3.97847,5.65948,6.81199,3.68802,202.334,31.6151,1.37376
1.33822,1.33027,0,0.236352,-1.66573,0.048107,0.093654,0.238,0.347177,0.403142,0.018996,202.334,31.6151,1.37376
0.927096,0.928444,0.036641,1.40319,0.169176,0.507469,0.717892,1.31974,2.04756,2.4081,0.538318,202.334,31.6151,1.37376
0.676814,0.676987,0,0.349696,-1.23559,0.100664,0.159877,0.361477,0.497183,0.577129,0.036534,202.334,31.6151,1.37376
1.58269,1.58884,0.866074,4.28111,1.35577,2.22793,2.70732,3.94857,5.64811,6.79298,3.75531,202.334,31.6151,1.37376
0.649787,0.646814,0.352,5.18229,1.56361,2.84006,3.41372,4.88021,6.72778,7.84083,4.39472,202.334,31.6151,1.37376
1.32585,1.32958,0.15032,2.02705,0.499762,0.601795,0.987823,1.92551,2.95333,3.54124,1.28914,202.334,31.6151,1.37376
0.817551,0.814937,0,0.132571,-2.37432,0.03,0.03,0.169999,0.169999,0.249111,0.009957,102.716,0.000103,0.311842
0.943313,0.941556,0,0.172664,-2.18448,0.03,0.03,0.169999,0.236324,0.343411,0.027377,102.716,0.000103,0.311842
0.858632,0.863962,0,0.146704,-2.21244,0.03,0.03,0.169999,0.208501,0.280738,0.009107,102.716,0.000103,0.311842
0.229485,0.232448,0,0.304237,-1.61395,0.042,0.057504,0.238,0.421777,0.630311,0.090997,102.716,0.000103,0.311842
0.900933,0.904273,0,0.193243,-1.941,0.042,0.042,0.238,0.278381,0.357448,0.01634,102.716,0.000103,0.311842
0.650095,0.652157,0,0.426972,-1.08524,0.079571,0.173777,0.409327,0.610563,0.745572,0.066256,102.716,0.000103,0.311842
0.711139,0.710892,4.1e-05,0.557933,-0.867474,0.111018,0.246117,0.47159,0.82004,1.07783,0.157643,102.716,0.000103,0.311842
0.349128,0.35058,0,0.301271,-1.63424,0.042,0.04932,0.238,0.414511,0.633499,0.091913,102.716,0.000103,0.311842
0.839475,0.840767,0,0.402444,-1.1503,0.072,0.149632,0.408,0.574805,0.705375,0.060142,102.716,0.000103,0.311842
0.541549,0.546037,2e-05,0.612034,-0.746287,0.13854,0.27818,0.533163,0.880775,1.15164,0.170511,102.716,0.000103,0.311842
0.596793,0.597776,0,0.15523,-2.21543,0.03,0.03,0.169999,0.2226,0.309684,0.013787,101.541,0.010789,0.334164
1.01705,1.01538,0,0.128452,-2.38833,0.03,0.03,0.169999,0.169999,0.236323,0.008244,101.541,0.010789,0.334164
0.674242,0.676699,0,0.177206,-1.98421,0.03,0.057653,0.169999,0.269538,0.31999,0.011645,101.541,0.010789,0.334164
0.80887,0.805102,0.00028,0.454693,-1.19819,0.044275,0.156954,0.326345,0.694687,0.990314,0.167775,101.541,0.010789,0.334164
0.495131,0.495049,0,0.176747,-2.02421,0.042,0.042,0.238,0.253996,0.305276,0.013078,101.541,0.010789,0.334164
0.447531,0.449104,0,0.352999,-1.24547,0.085079,0.142336,0.408,0.529248,0.582612,0.036869,101.541,0.010789,0.334164
0.739059,0.732849,0,0.279795,-1.50699,0.06,0.08607,0.339999,0.423689,0.48339,0.025361,101.541,0.010789,0.334164
1.05663,1.05163,0,0.229806,-1.68483,0.046213,0.093135,0.238,0.341684,0.392177,0.016276,101.541,0.010789,0.334164
0.351026,0.354172,0.000117,0.621931,-0.753518,0.129057,0.263978,0.523152,0.908497,1.21117,0.198446,101.541,0.010789,0.334164
0.203906,0.207068,0,0.391418,-1.17567,0.072,0.141357,0.408,0.561594,0.676128,0.056362,101.541,0.010789,0.334164
1.33599,1.32767,0,0.141823,-2.28127,0.03,0.03,0.169999,0.194942,0.277301,0.009787,175.15,13.1367,1.08434
1.63169,1.63308,0,0.175109,-1.99646,0.03,0.057257,0.169999,0.265267,0.315648,0.011926,175.15,13.1367,1.08434
0.507496,0.511694,0.064844,2.1692,0.44102,0.404965,0.842464,2.00402,3.31047,4.09961,2.10061,175.15,13.1367,1.08434
1.11842,1.11922,0,0.347392,-1.25629,0.106972,0.172543,0.315025,0.483128,0.611582,0.045523,175.15,13.1367,1.08434
0.789064,0.788393,0.000638,0.583335,-1.00068,0.067724,0.197491,0.383681,0.899969,1.34394,0.334526,175.15,13.1367,1.08434
1.32587,1.3239,0.031481,1.57263,0.17932,0.434777,0.612599,1.29868,2.43092,3.11787,1.24403,175.15,13.1367,1.08434
0.395055,0.394782,0.023389,1.32204,0.056035,0.37212,0.601415,1.26922,1.97485,2.33637,0.552051,175.15,13.1367,1.08434
0.52532,0.530363,0.064383,2.22489,0.502601,0.472385,0.924849,2.06401,3.35917,4.10479,2.03662,175.15,13.1367,1.08434
1.15617,1.16138,0,0.440325,-0.973779,0.159788,0.218291,0.452416,0.612762,0.701128,0.050582,175.15,13.1367,1.08434
1.20537,1.20646,0,0.441456,-0.980553,0.148639,0.212074,0.453396,0.602551,0.713784,0.053937,175.15,13.1367,1.08434
0.590517,0.589272,0,0.142016,-2.25515,0.03,0.03,0.169999,0.197275,0.273574,0.008865,126.247,0.066909,0.508993
0.671475,0.669783,0,0.128912,-2.39377,0.03,0.03,0.169999,0.169999,0.235201,0.008827,126.247,0.066909,0.508993
0.825638,0.826545,0,0.177008,-1.97905,0.03,0.059267,0.169999,0.269791,0.317934,0.011204,126.247,0.066909,0.508993
0.484852,0.483831,0.000419,0.478391,-1.14054,0.05586,0.169613,0.34922,0.735405,1.03498,0.180391,126.247,0.066909,0.508993
0.686006,0.68259,0,0.188827,-1.95651,0.042,0.042,0.238,0.273812,0.337776,0.01504,126.247,0.066909,0.508993
0.777186,0.777678,0,0.716739,-0.549946,0.199108,0.358551,0.646434,1.01125,1.27528,0.196577,126.247,0.066909,0.508993
0.54428,0.541144,0,0.357927,-1.25991,0.069776,0.146479,0.340486,0.508493,0.628605,0.046344,126.247,0.066909,0.508993
0.475265,0.476223,0.000291,0.484198,-1.11944,0.061072,0.182238,0.355827,0.734488,1.04203,0.183957,126.247,0.066909,0.508993
1.04616,1.05165,0.000675,0.724183,-0.56732,0.199346,0.363906,0.616624,1.04731,1.35834,0.235104,126.247,0.066909,0.508993
0.830992,0.833067,0,0.580598,-0.803379,0.124109,0.25595,0.496735,0.829666,1.08451,0.162227,126.247,0.066909,0.508993
1.23953,1.23693,0,0.205044,-1.96757,0.03,0.03,0.169999,0.311755,0.418722,0.029035,123.573,0.66043,0.503116
0.230805,0.232644,0,0.15646,-2.22441,0.03,0.03,0.169999,0.216089,0.313698,0.01575,123.573,0.66043,0.503116
0.28032,0.280397,0,0.146855,-2.20048,0.03,0.03,0.169999,0.211509,0.2805,0.008448,123.573,0.66043,0.503116
0.287184,0.287818,0,0.243724,-1.71473,0.042,0.059128,0.238,0.35982,0.454947,0.029075,123.573,0.66043,0.503116
0.997864,0.992932,0,0.215294,-1.82946,0.042,0.04578,0.238,0.307312,0.392315,0.021437,123.573,0.66043,0.503116
1.14451,1.14407,0.026858,1.58963,0.272667,0.552471,0.786884,1.45322,2.33334,2.84088,0.801424,123.573,0.66043,0.503116
0.593932,0.595803,0.013517,1.14732,-0.15433,0.32319,0.445802,0.98431,1.79973,2.25763,0.611093,123.573,0.66043,0.503116
0.14284,0.142175,2.2e-05,0.249067,-1.69629,0.042,0.059763,0.238,0.372936,0.469047,0.030535,123.573,0.66043,0.503116
0.37243,0.373141,0,0.347105,-1.27867,0.07329,0.131457,0.408,0.518714,0.577346,0.039564,123.573,0.66043,0.503116
0.284271,0.285323,0,0.398988,-1.07457,0.137169,0.198289,0.418293,0.576345,0.64569,0.038135,123.573,0.66043,0.503116
0.686903,0.686481,0,0.130289,-2.37316,0.03,0.03,0.169999,0.169999,0.240807,0.008497,83.8718,0,0.254886
0.592493,0.58971,0,0.126534,-2.40967,0.03,0.03,0.169999,0.169999,0.221978,0.008306,83.8718,0,0.254886
0.259662,0.256963,0,0.166012,-2.15098,0.03,0.03,0.169999,0.245863,0.326971,0.016083,83.8718,0,0.254886
0.628963,0.628963,0,0.216522,-1.82171,0.042,0.046935,0.238,0.312675,0.396717,0.020915,83.8718,0,0.254886
0.416448,0.416481,0,0.171547,-2.07194,0.042,0.042,0.238,0.238,0.297755,0.01325,83.8718,0,0.254886
0.445455,0.445927,0,0.359846,-1.25961,0.072,0.118745,0.408,0.534149,0.618507,0.044562,83.8718,0,0.254886
0.124383,0.121903,0,0.27495,-1.56057,0.06,0.06,0.339999,0.402966,0.487614,0.028731,83.8718,0,0.254886
0.463344,0.464963,0,0.211598,-1.85212,0.042,0.042,0.238,0.306794,0.391943,0.020353,83.8718,0,0.254886
0.306159,0.304674,0,0.378947,-1.20239,0.072,0.137225,0.408,0.554497,0.656655,0.048526,83.8718,0,0.254886
0.366783,0.366192,0,0.322169,-1.38716,0.072,0.08393,0.408,0.476067,0.557774,0.037559,83.8718,0,0.254886
0.396174,0.398208,0,0.122792,-2.42546,0.03,0.03,0.169999,0.169999,0.210449,0.007161,98.759,0.000387,0.312405
0.477796,0.478983,0,0.123028,-2.43747,0.03,0.03,0.169999,0.169999,0.206693,0.007837,98.759,0.000387,0.312405
0.737208,0.735665,0,0.315197,-1.6121,0.03,0.086877,0.211864,0.487378,0.697381,0.089036,98.759,0.000387,0.312405
0.692341,0.69368,0,0.364653,-1.38314,0.042,0.113466,0.273342,0.543869,0.750822,0.096452,98.759,0.000387,0.312405
0.289673,0.290096,0,0.171848,-2.06029,0.042,0.042,0.238,0.244804,0.299271,0.012696,98.759,0.000387,0.312405
0.906932,0.907627,0,0.497996,-0.971906,0.077822,0.193043,0.435604,0.715898,0.928101,0.118263,98.759,0.000387,0.312405
0.780559,0.784237,0,0.372214,-1.26489,0.06,0.127634,0.339999,0.535525,0.684947,0.061604,98.759,0.000387,0.312405
0.168842,0.167893,0,0.215366,-1.75902,0.042,0.076507,0.238,0.318504,0.376027,0.014675,98.759,0.000387,0.312405
0.309372,0.308644,0,0.34725,-1.25894,0.086229,0.138638,0.408,0.524295,0.575212,0.034986,98.759,0.000387,0.312405
0.267292,0.26736,0,0.43246,-1.08348,0.075631,0.163892,0.408,0.618454,0.766509,0.072008,98.759,0.000387,0.312405
0.366524,0.3651,0,0.193217,-2.04516,0.03,0.03,0.169999,0.285015,0.388397,0.029412,158.723,7.98137,0.957599
1.00897,1.00949,0,0.149494,-2.18315,0.03,0.03,0.169999,0.220369,0.285501,0.008852,158.723,7.98137,0.957599
0.931157,0.93075,0.050653,1.34394,-0.105602,0.192887,0.405991,1.17369,2.17375,2.73601,0.979482,158.723,7.98137,0.957599
1.31245,1.31044,0,0.311365,-1.34306,0.10004,0.162181,0.296414,0.428989,0.525926,0.028866,158.723,7.98137,0.957599
0.930579,0.928974,0,0.315926,-1.5013,0.042,0.091307,0.249927,0.456216,0.634894,0.066972,158.723,7.98137,0.957599
1.17739,1.16833,0.062631,1.60559,0.225061,0.450125,0.673226,1.44378,2.45894,3.00566,1.02357,158.723,7.98137,0.957599
0.401404,0.401065,0.013591,1.66649,0.044057,0.256647,0.418239,1.13447,2.97501,3.84234,2.10342,158.723,7.98137,0.957599
1.29108,1.29253,0.070185,1.40663,-0.012468,0.252245,0.458125,1.23803,2.24385,2.79042,1.00643,158.723,7.98137,0.957599
0.670479,0.672445,0.035415,1.62453,0.233656,0.43615,0.678511,1.47298,2.47318,3.01483,1.04229,158.723,7.98137,0.957599
1.29238,1.29295,0.043486,1.77861,0.182991,0.3511,0.522053,1.25414,3.09791,3.9482,2.13142,158.723,7.98137,0.957599
0.861193,0.8574,0,0.149556,-2.24297,0.03,0.03,0.169999,0.205342,0.296281,0.012003,117.961,0.295285,0.465698
1.06562,1.06616,0,0.145162,-2.27583,0.03,0.03,0.169999,0.194657,0.289037,0.011891,117.961,0.295285,0.465698
0.48805,0.489738,0,0.265428,-1.68974,0.032373,0.085981,0.195778,0.402763,0.538361,0.049135,117.961,0.295285,0.465698
0.362722,0.361702,0,0.321989,-1.42743,0.061254,0.118169,0.266079,0.476542,0.613387,0.057164,117.961,0.295285,0.465698
1.02539,1.02647,0,0.212085,-1.84076,0.042,0.047069,0.238,0.304682,0.387819,0.020281,117.961,0.295285,0.465698
0.798548,0.796968,0.001031,0.710832,-0.601181,0.18068,0.313135,0.600042,1.03818,1.36337,0.245387,117.961,0.295285,0.465698
0.515205,0.514401,0,0.354401,-1.30725,0.06,0.117763,0.339999,0.509296,0.641708,0.053533,117.961,0.295285,0.465698
0.873135,0.873189,0.00116,0.484994,-1.11935,0.067427,0.174667,0.352998,0.73482,1.05555,0.1891,117.961,0.295285,0.465698
0.984558,0.98287,0,0.497446,-0.920009,0.130698,0.211365,0.469663,0.722031,0.878417,0.092453,117.961,0.295285,0.465698
0.748108,0.75097,0,0.406862,-1.13985,0.072,0.149827,0.408,0.579088,0.71144,0.061623,117.961,0.295285,0.465698
0.426655,0.419161,0,0.160284,-2.09119,0.03,0.044559,0.169999,0.241679,0.297043,0.009312,178.272,14.3318,0.989656
0.587828,0.589295,0,0.170749,-2.14152,0.03,0.03,0.169999,0.254537,0.335017,0.019034,178.272,14.3318,0.989656
1.73052,1.72183,0.377904,2.11582,0.623604,0.979462,1.36709,2.07927,2.82899,3.26599,0.815253,178.272,14.3318,0.989656
0.854213,0.86,0.184876,2.17536,0.6621,1.05335,1.44281,2.14717,2.8871,3.30734,0.806789,178.272,14.3318,0.989656
0.492655,0.487695,0,0.238306,-1.7241,0.042,0.064655,0.238,0.350505,0.435697,0.026231,178.272,14.3318,0.989656
0.434064,0.436038,0.081257,2.28049,0.752069,1.3038,1.64003,2.25638,2.90183,3.28896,0.61193,178.272,14.3318,0.989656
0.983588,0.976761,0,0.352237,-1.18903,0.123292,0.182907,0.367924,0.501566,0.560354,0.027459,178.272,14.3318,0.989656
1.39738,1.39074,0.30838,2.19438,0.671245,1.0616,1.45521,2.15498,2.90916,3.34693,0.825991,178.272,14.3318,0.989656
0.574118,0.568304,0.13059,2.87454,0.975802,1.55872,1.98547,2.80648,3.73224,4.26865,1.13093,178.272,14.3318,0.989656
1.60982,1.61265,0.3024,1.99186,0.615137,1.10649,1.43915,1.98774,2.54556,2.85832,0.466661,178.272,14.3318,0.989656
0.293183,0.295093,0,0.117116,-2.49036,0.03,0.03,0.169999,0.169999,0.180356,0.007405,66.2992,0,0.238739
0.644132,0.645131,0,0.122826,-2.42496,0.03,0.03,0.169999,0.169999,0.208955,0.007157,66.2992,0,0.238739
0.398025,0.397271,0,0.188194,-2.09532,0.03,0.03,0.169999,0.275292,0.388477,0.030597,66.2992,0,0.238739
0.421143,0.420951,0,0.199234,-1.90295,0.042,0.042,0.238,0.291662,0.36684,0.017097,66.2992,0,0.238739
0.617634,0.613692,0,0.184671,-2.0184,0.042,0.042,0.238,0.248711,0.32907,0.01813,66.2992,0,0.238739
0.559161,0.55627,0,0.315157,-1.40497,0.072,0.085286,0.408,0.474473,0.545105,0.03513,66.2992,0,0.238739
0.180633,0.1803,0,0.256925,-1.65123,0.06,0.06,0.339999,0.365723,0.460504,0.027311,66.2992,0,0.238739
0.266648,0.264931,0,0.236412,-1.79633,0.042,0.042,0.238,0.347085,0.449039,0.035514,66.2992,0,0.238739
0.149894,0.149912,0,0.360954,-1.28313,0.072,0.099568,0.408,0.527743,0.625531,0.053288,66.2992,0,0.238739
0.36232,0.359674,0,0.3075,-1.44951,0.072,0.072,0.408,0.446987,0.533484,0.035662,66.2992,0,0.238739
0.57419,0.57418,0,0.161439,-2.23102,0.03,0.03,0.169999,0.212458,0.31944,0.021799,132.295,0.791085,1.03346
0.343577,0.345464,0,0.124149,-2.41798,0.03,0.03,0.169999,0.169999,0.216428,0.007508,132.295,0.791085,1.03346
0.487388,0.485152,0.013399,1.03173,-0.418172,0.169999,0.272308,0.828236,1.7272,2.22568,0.694175,132.295,0.791085,1.03346
1.22621,1.22531,0,0.267896,-1.49814,0.076267,0.132546,0.26091,0.381078,0.440313,0.020378,132.295,0.791085,1.03346
0.293234,0.292384,0,0.188977,-1.96834,0.042,0.042,0.238,0.269546,0.339723,0.016436,132.295,0.791085,1.03346
0.82841,0.824088,0.024719,1.60149,0.253407,0.499712,0.739926,1.43952,2.39413,2.9298,0.925945,132.295,0.791085,1.03346
1.04658,1.045,0,0.360893,-1.30201,0.06,0.117372,0.339999,0.507227,0.661098,0.063661,132.295,0.791085,1.03346
0.865171,0.864882,0.022881,1.08209,-0.310029,0.22983,0.325186,0.883001,1.77797,2.27203,0.693934,132.295,0.791085,1.03346
1.14122,1.13898,0.031781,1.31299,-0.001675,0.361544,0.534727,1.13254,2.03981,2.55475,0.766501,132.295,0.791085,1.03346
0.379037,0.380965,0,0.406463,-1.12406,0.089956,0.164702,0.408,0.576571,0.701322,0.059532,132.295,0.791085,1.03346
